"","entry_number","@_fa","@seq","author_url","authid","orcid","authname","surname","given_name","initials","afid.@_fa","afid"
"1232",387,"true","1","https://api.elsevier.com/content/author/author_id/36634663200","36634663200",NA,"Ono Y.","Ono","Yuichi","Y.","true","60014256"
"1233",387,"true","2","https://api.elsevier.com/content/author/author_id/36867488000","36867488000",NA,"Ishihara M.","Ishihara","Manabu","M.","true","60092701"
"1234",387,"true","3","https://api.elsevier.com/content/author/author_id/56529136100","56529136100",NA,"Yamashiro M.","Yamashiro","Mitsuo","M.","true","60027239"
"1235",388,"true","1","https://api.elsevier.com/content/author/author_id/34869999600","34869999600",NA,"Kasai H.","Kasai","Hiroyuki","H.","true","60032315"
"1236",389,"true","1","https://api.elsevier.com/content/author/author_id/57194864072","57194864072",NA,"Lee C.C.","Lee","Charles Changuk","C.C.","true","60030398"
"1237",389,"true","2","https://api.elsevier.com/content/author/author_id/8679143000","8679143000",NA,"Hu C.","Hu","Clark","C.","true","60030398"
"1238",390,"true","1","https://api.elsevier.com/content/author/author_id/6701920094","6701920094",NA,"McKeage K.K.","McKeage","Kim K.","K.K.","true","60024616"
"1239",390,"true","2","https://api.elsevier.com/content/author/author_id/6507580700","6507580700",NA,"Gulas C.S.","Gulas","Charles S.","C.S.","true","60018306"
"1240",391,"true","1","https://api.elsevier.com/content/author/author_id/16040849900","16040849900",NA,"Webber R.","Webber","Richard","R.","true","60011520"
"1241",391,"true","2","https://api.elsevier.com/content/author/author_id/56346389000","56346389000",NA,"Stroud D.","Stroud","Dick","D.","true","60011520"
"1242",392,"true","1","https://api.elsevier.com/content/author/author_id/55954154800","55954154800",NA,"Munezero M.","Munezero","Myriam","M.","true","60103673"
"1243",392,"true","2","https://api.elsevier.com/content/author/author_id/6507340839","6507340839",NA,"Kakkonen T.","Kakkonen","Tuomo","T.","true","60103673"
"1244",392,"true","3","https://api.elsevier.com/content/author/author_id/35146683600","35146683600",NA,"Sedano C.I.","Sedano","Carolina Islas","C.I.","true","60103673"
"1245",392,"true","4","https://api.elsevier.com/content/author/author_id/7004846097","7004846097",NA,"Sutinen E.","Sutinen","Erkki","E.","true","60103673"
"1246",392,"true","5","https://api.elsevier.com/content/author/author_id/15726175800","15726175800",NA,"Montero C.S.","Montero","Calkin Suero","C.S.","true","60103673"
"1247",393,"true","1","https://api.elsevier.com/content/author/author_id/55935064100","55935064100",NA,"Quek G.C.","Quek","Guan Cheng","G.C.","true","60109868"
"1248",393,"true","2","https://api.elsevier.com/content/author/author_id/55867931700","55867931700",NA,"Ling P.","Ling","Peter","P.","true","60011362"
"1249",394,"true","1","https://api.elsevier.com/content/author/author_id/55578513800","55578513800",NA,"Saboo A.R.","Saboo","Alok R.","A.R.","true","60098091"
"1250",394,"true","2","https://api.elsevier.com/content/author/author_id/7101680834","7101680834",NA,"Grewal R.","Grewal","Rajdeep","R.","true","60116247"
"1251",395,"true","1","https://api.elsevier.com/content/author/author_id/55578548500","55578548500",NA,"Ludwig S.","Ludwig","Stephan","S.","true","113868605"
"1252",395,"true","2","https://api.elsevier.com/content/author/author_id/7004664517","7004664517",NA,"De Ruyter K.","De Ruyter","Ko","K.","true","112883395"
"1253",395,"true","3","https://api.elsevier.com/content/author/author_id/57214449106","57214449106",NA,"Friedman M.","Friedman","Mike","M.","true","60211835"
"1254",395,"true","4","https://api.elsevier.com/content/author/author_id/26653442400","26653442400",NA,"Brüggen E.C.","Brüggen","Elisabeth C.","E.C.","true","60028163"
"1255",395,"true","5","https://api.elsevier.com/content/author/author_id/6604091693","6604091693",NA,"Wetzels M.","Wetzels","Martin","M.","true","60028163"
"1256",395,"true","6","https://api.elsevier.com/content/author/author_id/6701851923","6701851923",NA,"Pfann G.","Pfann","Gerard","G.","true","60028163"
"1257",396,"true","1","https://api.elsevier.com/content/author/author_id/57590036300","57590036300",NA,"Ueda T.","Ueda","Takaho","T.","true","60009089"
"1258",397,"true","1","https://api.elsevier.com/content/author/author_id/55303743200","55303743200",NA,"Onishi H.","Onishi","Hiroshi","H.","true","60276438"
"1259",397,"true","2","https://api.elsevier.com/content/author/author_id/6602349914","6602349914",NA,"Manchanda P.","Manchanda","Puneet","P.","true","60025778"
"1260",398,"true","1","https://api.elsevier.com/content/author/author_id/57196333892","57196333892",NA,"Wang L.","Wang","Lijun","L.","true","60087305"
"1261",398,"true","2","https://api.elsevier.com/content/author/author_id/55541464600","55541464600",NA,"Zhao X.","Zhao","Xiqing","X.","true","60087305"
"1262",399,"true","1","https://api.elsevier.com/content/author/author_id/6508224055","6508224055",NA,"Netzer O.","Netzer","Oded","O.","true","60030162"
"1263",399,"true","2","https://api.elsevier.com/content/author/author_id/56188101600","56188101600",NA,"Feldman R.","Feldman","Ronen","R.","true","60255170"
"1264",399,"true","3","https://api.elsevier.com/content/author/author_id/7005396076","7005396076",NA,"Goldenberg J.","Goldenberg","Jacob","J.","true","60255170"
"1265",399,"true","4","https://api.elsevier.com/content/author/author_id/8392350100","8392350100",NA,"Fresko M.","Fresko","Moshe","M.",NA,NA
"1266",400,"true","1","https://api.elsevier.com/content/author/author_id/9845067800","9845067800",NA,"Ghose A.","Ghose","Anindya","A.","true","60108316"
"1267",400,"true","2","https://api.elsevier.com/content/author/author_id/6603236863","6603236863",NA,"Ipeirotis P.G.","Ipeirotis","Panagiotis G.","P.G.","true","60108316"
"1268",400,"true","3","https://api.elsevier.com/content/author/author_id/55904168700","55904168700",NA,"Li B.","Li","Beibei","B.","true","60108316"
"1269",401,"true","1","https://api.elsevier.com/content/author/author_id/36990433800","36990433800",NA,"Pehlivan E.","Pehlivan","Ekin","E.","true","60103124"
"1270",401,"true","2","https://api.elsevier.com/content/author/author_id/54791514200","54791514200",NA,"Sarican F.","Sarican","Funda","F.","true","60103124"
"1271",401,"true","3","https://api.elsevier.com/content/author/author_id/7006385714","7006385714",NA,"Berthon P.","Berthon","Pierre","P.","true","60103124"
"1272",402,"true","1","https://api.elsevier.com/content/author/author_id/32367536500","32367536500",NA,"Breur T.","Breur","Tom","T.","true","112391316"
"1273",403,"true","1","https://api.elsevier.com/content/author/author_id/15124536900","15124536900",NA,"Lee M.J.","Lee","Myong Jae","M.J.","true","60005565"
"1274",403,"true","2","https://api.elsevier.com/content/author/author_id/55458853100","55458853100",NA,"Singh N.","Singh","Neha","N.","true","60005565"
"1275",403,"true","3","https://api.elsevier.com/content/author/author_id/12142970000","12142970000",NA,"Chan E.S.W.","Chan","Eric S.W.","E.S.W.","true","60008928"
"1276",404,"true","1","https://api.elsevier.com/content/author/author_id/39763566100","39763566100",NA,"Zheng Q.","Zheng","Quan","Q.","true","60019118"
"1277",404,"true","2","https://api.elsevier.com/content/author/author_id/57219016916","57219016916",NA,"Zhou Z.","Zhou","Zhiwei","Z.","true","60019118"
"1278",405,"true","1","https://api.elsevier.com/content/author/author_id/23008549200","23008549200",NA,"Jing H.","Jing","Hui","H.","true","60025272"
"1279",405,"true","2","https://api.elsevier.com/content/author/author_id/35586966900","35586966900",NA,"Aida H.","Aida","Hitoshi","H.","true","60025272"
"1280",406,"true","1","https://api.elsevier.com/content/author/author_id/7406395909","7406395909",NA,"Singh S.N.","Singh","Surendra N.","S.N.","true","60116860"
"1281",406,"true","2","https://api.elsevier.com/content/author/author_id/6701328563","6701328563",NA,"Hillmer S.","Hillmer","Steve","S.","true","60116860"
"1282",406,"true","3","https://api.elsevier.com/content/author/author_id/38663672200","38663672200",NA,"Wang Z.","Wang","Ze","Z.","true","60022144"
"1283",407,"true","1","https://api.elsevier.com/content/author/author_id/56027963200","56027963200",NA,"Lee T.Y.","Lee","Thomas Y.","T.Y.","true","60072522"
"1284",407,"true","2","https://api.elsevier.com/content/author/author_id/7004487843","7004487843",NA,"Bradlow E.T.","Bradlow","Eric T.","E.T.","true","60022452"
"1285",408,"true","1","https://api.elsevier.com/content/author/author_id/25647232300","25647232300",NA,"Dahl S.","Dahl","Stephan","S.","true","60033387"
"1286",409,"true","1","https://api.elsevier.com/content/author/author_id/8502213500","8502213500",NA,"Decker R.","Decker","Reinhold","R.","true","60015595"
"1287",409,"true","2","https://api.elsevier.com/content/author/author_id/15761569500","15761569500",NA,"Trusov M.","Trusov","Michael","M.","true","60097292"
"1288",410,"true","1","https://api.elsevier.com/content/author/author_id/35799034800","35799034800",NA,"Park S.Y.","Park","So Young","S.Y.","true","60029895"
"1289",410,"true","2","https://api.elsevier.com/content/author/author_id/24721339200","24721339200",NA,"Byun J.","Byun","Jeunghyun","J.","true","60159636"
"1290",410,"true","3","https://api.elsevier.com/content/author/author_id/7006771769","7006771769",NA,"Rim H.C.","Rim","Hae Chang","H.C.","true","60005273"
"1291",410,"true","4","https://api.elsevier.com/content/author/author_id/16028988900","16028988900",NA,"Lee D.G.","Lee","Do Gil","D.G.","true","60005273"
"1292",410,"true","5","https://api.elsevier.com/content/author/author_id/36028297500","36028297500",NA,"Lim H.","Lim","Heuiseok","H.","true","60005273"
"1293",411,"true","1","https://api.elsevier.com/content/author/author_id/7005388652","7005388652",NA,"Leventhal B.","Leventhal","Barry","B.","true","109641200"
"1294",412,"true","1","https://api.elsevier.com/content/author/author_id/14017693700","14017693700",NA,"Chalamandaris A.","Chalamandaris","Aimilios","A.","true","60069211"
"1295",412,"true","2","https://api.elsevier.com/content/author/author_id/8728054800","8728054800",NA,"Karabetsos S.","Karabetsos","Sotiris","S.","true","60069211"
"1296",412,"true","3","https://api.elsevier.com/content/author/author_id/14018573600","14018573600",NA,"Tsiakoulis P.","Tsiakoulis","Pirros","P.","true","60069211"
"1297",412,"true","4","https://api.elsevier.com/content/author/author_id/7103077411","7103077411",NA,"Raptis S.","Raptis","Spyros","S.","true","60069211"
"1298",413,"true","1","https://api.elsevier.com/content/author/author_id/24490610000","24490610000",NA,"Lo C.","Lo","Chia Cheng","C.C.","true","60014982"
"1299",413,"true","2","https://api.elsevier.com/content/author/author_id/35975382500","35975382500",NA,"Tsai S.","Tsai","Shang Ta","S.T.","true","60014982"
"1300",413,"true","3","https://api.elsevier.com/content/author/author_id/7101813915","7101813915",NA,"Shieh M.","Shieh","Ming Der","M.D.","true","60014982"
"1301",414,"true","1","https://api.elsevier.com/content/author/author_id/55643612600","55643612600",NA,"Mora P.","Mora","Pierre","P.","true","60107797"
"1302",414,"true","2","https://api.elsevier.com/content/author/author_id/6508183882","6508183882",NA,"Moscarola J.","Moscarola","Jean","J.","true","120073754"
"1303",415,"true","1","https://api.elsevier.com/content/author/author_id/8931571700","8931571700",NA,"Tosey P.","Tosey","Paul","P.","true","60021097"
"1304",415,"true","2","https://api.elsevier.com/content/author/author_id/23492992900","23492992900",NA,"Mathison J.","Mathison","Jane","J.","true","60021097"
"1305",416,"true","1","https://api.elsevier.com/content/author/author_id/57191771671","57191771671",NA,"Harding J.","Harding","Jacqueline","J.","true","117589715"
"1306",416,"true","2","https://api.elsevier.com/content/author/author_id/57191763416","57191763416",NA,"Szakacs J.","Szakacs","Judit","J.","true","60009563"
"1307",416,"true","3","https://api.elsevier.com/content/author/author_id/36105496000","36105496000",NA,"Parry B.","Parry","Becky","B.","true","60032204"
"1308",417,"true","1","https://api.elsevier.com/content/author/author_id/21743637400","21743637400",NA,"Rickman T.","Rickman","Tracy Anna","T.A.","true","60011754"
"1309",417,"true","2","https://api.elsevier.com/content/author/author_id/24790039900","24790039900",NA,"Cosenza R.","Cosenza","Robert M.","R.M.","true","100435837"
"1310",418,"true","1","https://api.elsevier.com/content/author/author_id/7403200819","7403200819",NA,"Matsuda M.","Matsuda","Morimasa","M.","true","107452561"
"1311",418,"true","2","https://api.elsevier.com/content/author/author_id/9732445100","9732445100",NA,"Nonaka T.","Nonaka","Takako","T.","true","60000202"
"1312",418,"true","3","https://api.elsevier.com/content/author/author_id/7102473211","7102473211",NA,"Hase T.","Hase","Tomohiro","T.","true","60000202"
"1313",419,"true","1","https://api.elsevier.com/content/author/author_id/7403200819","7403200819",NA,"Matsuda M.","Matsuda","Morimasa","M.","true","107452561"
"1314",419,"true","2","https://api.elsevier.com/content/author/author_id/9732445100","9732445100",NA,"Nonaka T.","Nonaka","Takako","T.","true","60000202"
"1315",419,"true","3","https://api.elsevier.com/content/author/author_id/7102473211","7102473211",NA,"Hase T.","Hase","Tomohiro","T.","true","60000202"
"1316",420,"true","1","https://api.elsevier.com/content/author/author_id/7006553735","7006553735",NA,"Woodside A.G.","Woodside","Arch G.","A.G.","true","60031117"
"1317",420,"true","2","https://api.elsevier.com/content/author/author_id/15731799900","15731799900",NA,"Pattinson H.M.","Pattinson","Hugh M.","H.M.","true","60023932"
"1318",420,"true","3","https://api.elsevier.com/content/author/author_id/55455939500","55455939500",NA,"Miller K.E.","Miller","Kenneth E.","K.E.","true","60023932"
"1319",421,"true","1","https://api.elsevier.com/content/author/author_id/57194864072","57194864072",NA,"Lee C.","Lee","Charles Changuk","C.C.","true","60030398"
"1320",421,"true","2","https://api.elsevier.com/content/author/author_id/8679143000","8679143000",NA,"Hu C.","Hu","Clark","C.","true","60030398"
"1321",422,"true","1","https://api.elsevier.com/content/author/author_id/7101855219","7101855219",NA,"Mattsson J.","Mattsson","Jan","J.","true","60024521"
"1322",422,"true","2","https://api.elsevier.com/content/author/author_id/8833375600","8833375600",NA,"Helmersson H.","Helmersson","Helge","H.","true","60029170"
"1323",423,"true","1","https://api.elsevier.com/content/author/author_id/6602255434","6602255434",NA,"Hataoka N.","Hataoka","Nobuo","N.","true","60003381"
"1324",423,"true","2","https://api.elsevier.com/content/author/author_id/6701417794","6701417794",NA,"Obuchi Y.","Obuchi","Yasunari","Y.","true","60003381"
"1325",423,"true","3","https://api.elsevier.com/content/author/author_id/7102365837","7102365837",NA,"Mitamura T.","Mitamura","Teruko","T.","true","60027950"
"1326",423,"true","4","https://api.elsevier.com/content/author/author_id/7004097831","7004097831",NA,"Nyberg E.","Nyberg","Eric","E.","true","60027950"
"1327",424,"true","1","https://api.elsevier.com/content/author/author_id/7003384850","7003384850",NA,"Leong E.K.F.","Leong","Elaine K.F.","E.K.F.","true","60105210"
